department,NACE,NACE_category,Company_count
61,16.10,16,1
61,16.10,16,7
61,16.24,16,4
61,16.29,16,2
61,17.21,17,1
61,17.21,17,1
61,17.21,17,2
61,17.22,17,2
61,18.12,18,3
61,18.14,18,1
61,18.20,18,1
61,20.14,20,1
61,20.30,20,1
61,20.41,20,1
61,20.42,20,3
61,20.59,20,2
61,21.20,21,2
61,22.19,22,2
61,22.21,22,1
61,22.22,22,6
61,22.23,22,2
61,22.29,22,4
61,22.29,22,4
61,23.12,23,1
61,23.13,23,1
61,23.61,23,2
61,23.63,23,1
61,23.99,23,3
61,24.44,24,1
61,24.51,24,2
61,25.11,25,6
61,25.12,25,1
61,25.50,25,5
61,25.61,25,5
61,25.62,25,2
61,25.62,25,9
61,25.72,25,2
61,25.73,25,2
61,25.73,25,7
61,25.93,25,3
61,25.94,25,1
61,25.99,25,1
61,25.99,25,2
61,26.11,26,1
61,26.12,26,1
61,26.30,26,1
61,26.51,26,1
61,27.11,27,1
61,27.32,27,2
61,27.51,27,1
61,28.12,28,1
61,28.22,28,2
61,28.25,28,2
61,28.29,28,1
61,28.30,28,1
61,28.93,28,1
61,28.95,28,1
61,28.99,28,1
61,29.20,29,3
61,29.31,29,1
61,29.32,29,2
61,30.99,30,1
61,31.01,31,1
61,31.09,31,1
61,32.40,32,1
61,32.50,32,2
61,32.91,32,1
61,32.99,32,1
61,33.12,33,8
61,33.14,33,1
61,33.20,33,1
61,33.20,33,1
61,33.20,33,2
61,33.20,33,2
61,35.11,35,1
61,35.13,35,2
61,35.14,35,1
61,35.22,35,1
61,36.00,36,5
61,37.00,37,2
61,38.11,38,5
61,38.12,38,1
61,38.21,38,2
61,38.32,38,3
61,41.10,41,1
61,41.20,41,2
61,41.20,41,2
61,42.11,42,4
61,42.21,42,1
61,42.22,42,3
61,43.12,43,2
61,43.21,43,3
61,43.22,43,3
61,43.22,43,4
61,43.31,43,2
61,43.32,43,1
61,43.32,43,4
61,43.32,43,6
61,43.33,43,3
61,43.34,43,14
61,43.91,43,9
61,43.91,43,10
61,43.99,43,5
61,43.99,43,25
61,45.11,45,12
61,45.19,45,3
61,45.20,45,7
61,45.31,45,3
61,45.32,45,7
61,46.14,46,1
61,46.18,46,1
61,46.21,46,6
61,46.23,46,1
61,46.31,46,1
61,46.33,46,1
61,46.34,46,1
61,46.38,46,2
61,46.39,46,1
61,46.39,46,2
61,46.44,46,1
61,46.49,46,1
61,46.52,46,1
61,46.61,46,21
61,46.63,46,2
61,46.69,46,1
61,46.69,46,2
61,46.72,46,2
61,46.73,46,2
61,46.73,46,3
61,46.74,46,1
61,46.74,46,2
61,46.75,46,2
61,46.90,46,1
61,47.11,47,1
61,47.11,47,1
61,47.11,47,3
61,47.11,47,6
61,47.11,47,18
61,47.19,47,1
61,47.21,47,1
61,47.22,47,2
61,47.24,47,1
61,47.30,47,1
61,47.41,47,3
61,47.42,47,3
61,47.52,47,2
61,47.52,47,12
61,47.59,47,2
61,47.59,47,3
61,47.61,47,2
61,47.62,47,1
61,47.64,47,5
61,47.65,47,1
61,47.71,47,5
61,47.73,47,9
61,47.75,47,1
61,47.76,47,1
61,47.78,47,1
61,47.78,47,4
61,47.89,47,2
61,47.91,47,1
61,47.99,47,2
61,47.99,47,3
61,49.10,49,2
61,49.39,49,4
61,49.39,49,6
61,49.41,49,2
61,49.41,49,2
61,49.41,49,17
61,52.10,52,2
61,52.10,52,3
61,52.21,52,2
61,52.29,52,2
61,53.10,53,12
61,53.20,53,1
61,55.10,55,10
61,55.20,55,1
61,55.90,55,1
61,56.10,56,8
61,56.10,56,15
61,56.21,56,1
61,56.29,56,4
61,56.29,56,5
61,58.13,58,1
61,58.14,58,2
61,58.19,58,1
61,58.29,58,1
61,59.11,59,1
61,59.12,59,1
61,61.10,61,2
61,62.02,62,3
61,64.11,64,1
61,64.19,64,4
61,64.20,64,14
61,64.30,64,1
61,65.12,65,4
61,66.21,66,2
61,66.22,66,5
61,68.20,68,2
61,68.20,68,3
61,68.31,68,1
61,68.32,68,2
61,69.10,69,12
61,69.20,69,3
61,70.10,70,3
61,70.22,70,1
61,71.11,71,1
61,71.12,71,1
61,71.12,71,2
61,71.20,71,5
61,72.11,72,1
61,72.19,72,1
61,73.11,73,3
61,75.00,75,6
61,77.11,77,1
61,77.39,77,1
61,77.40,77,1
61,78.30,78,1
61,79.90,79,2
61,80.10,80,5
61,81.21,81,4
61,81.22,81,2
61,81.30,81,3
61,82.20,82,2
61,82.92,82,1
61,82.99,82,2
61,84.11,84,2
61,84.12,84,2
61,84.13,84,2
61,84.23,84,2
61,84.24,84,1
61,84.25,84,1
61,84.30,84,1
61,84.30,84,6
61,85.10,85,4
61,85.20,85,16
61,85.31,85,6
61,85.32,85,11
61,85.42,85,3
61,85.51,85,2
61,85.53,85,1
61,85.59,85,5
61,85.59,85,7
61,86.10,86,4
61,86.21,86,2
61,86.22,86,3
61,86.23,86,2
61,86.90,86,1
61,86.90,86,5
61,86.90,86,5
61,86.90,86,16
61,87.10,87,4
61,87.10,87,4
61,87.10,87,25
61,87.20,87,11
61,87.30,87,1
61,87.30,87,5
61,87.90,87,6
61,87.90,87,7
61,88.10,88,3
61,88.10,88,4
61,88.91,88,1
61,88.91,88,1
61,88.99,88,3
61,88.99,88,3
61,90.01,90,3
61,91.03,91,2
61,92.00,92,2
61,93.12,93,2
61,93.19,93,5
61,93.29,93,4
61,94.11,94,3
61,94.12,94,1
61,94.91,94,3
61,94.99,94,5
61,96.01,96,2
61,96.02,96,1
61,96.03,96,2
61,96.04,96,1
62,01.11,01,8
62,01.13,01,18
62,01.19,01,2
62,01.24,01,1
62,01.46,01,1
62,01.47,01,3
62,01.50,01,2
62,01.61,01,15
62,01.64,01,1
62,02.20,02,1
62,03.11,03,2
62,03.22,03,1
62,08.11,08,1
62,08.12,08,2
62,08.99,08,1
62,10.11,10,10
62,10.12,10,2
62,10.13,10,2
62,10.13,10,4
62,10.20,10,3
62,10.31,10,2
62,10.39,10,2
62,10.41,10,1
62,10.51,10,1
62,10.51,10,1
62,10.51,10,2
62,10.52,10,2
62,10.61,10,2
62,10.61,10,5
62,10.62,10,1
62,10.71,10,2
62,10.71,10,4
62,10.71,10,5
62,10.71,10,63
62,10.72,10,2
62,10.81,10,3
62,10.82,10,1
62,10.84,10,2
62,10.85,10,2
62,10.89,10,3
62,10.91,10,5
62,10.92,10,3
62,11.01,11,1
62,11.05,11,2
62,11.06,11,1
62,13.10,13,3
62,13.30,13,6
62,13.91,13,1
62,13.92,13,2
62,13.93,13,2
62,13.94,13,2
62,13.96,13,1
62,13.99,13,3
62,14.13,14,4
62,14.14,14,1
62,14.19,14,1
62,15.12,15,1
62,16.10,16,1
62,16.10,16,3
62,16.21,16,1
62,16.23,16,5
62,16.24,16,9
62,16.29,16,1
62,17.12,17,3
62,17.21,17,1
62,17.21,17,2
62,17.21,17,4
62,17.22,17,2
62,17.23,17,2
62,17.29,17,3
62,18.12,18,4
62,18.13,18,5
62,18.14,18,2
62,19.20,19,1
62,20.14,20,2
62,20.15,20,1
62,20.16,20,3
62,20.30,20,2
62,20.41,20,1
62,20.42,20,2
62,20.52,20,2
62,20.59,20,2
62,21.10,21,1
62,21.20,21,2
62,22.11,22,1
62,22.19,22,2
62,22.21,22,4
62,22.22,22,3
62,22.23,22,4
62,22.29,22,2
62,22.29,22,4
62,23.12,23,3
62,23.13,23,2
62,23.20,23,1
62,23.31,23,1
62,23.32,23,1
62,23.41,23,1
62,23.51,23,2
62,23.52,23,1
62,23.61,23,10
62,23.63,23,1
62,23.69,23,1
62,23.70,23,2
62,24.10,24,2
62,24.20,24,1
62,24.43,24,1
62,24.51,24,1
62,24.52,24,1
62,24.53,24,1
62,25.11,25,3
62,25.12,25,3
62,25.21,25,1
62,25.29,25,2
62,25.50,25,3
62,25.61,25,9
62,25.62,25,1
62,25.62,25,16
62,25.73,25,4
62,25.73,25,4
62,25.92,25,1
62,25.93,25,2
62,25.99,25,3
62,26.11,26,1
62,26.12,26,2
62,26.30,26,1
62,26.40,26,1
62,26.51,26,1
62,27.11,27,3
62,27.12,27,3
62,27.20,27,1
62,27.31,27,3
62,27.32,27,2
62,27.33,27,1
62,27.40,27,1
62,27.90,27,2
62,28.12,28,3
62,28.13,28,2
62,28.14,28,2
62,28.15,28,2
62,28.22,28,1
62,28.25,28,2
62,28.29,28,1
62,28.29,28,2
62,28.30,28,5
62,28.93,28,2
62,28.95,28,2
62,28.96,28,1
62,28.99,28,1
62,29.10,29,1
62,29.20,29,4
62,29.31,29,1
62,29.32,29,4
62,30.11,30,2
62,30.20,30,1
62,31.01,31,3
62,31.03,31,1
62,31.09,31,1
62,32.40,32,2
62,32.50,32,3
62,32.99,32,2
62,33.11,33,7
62,33.12,33,10
62,33.13,33,1
62,33.14,33,4
62,33.15,33,2
62,33.19,33,3
62,33.20,33,1
62,33.20,33,5
62,33.20,33,9
62,33.20,33,19
62,35.11,35,1
62,35.12,35,3
62,35.13,35,2
62,35.22,35,6
62,35.30,35,4
62,36.00,36,9
62,37.00,37,6
62,38.11,38,2
62,38.12,38,4
62,38.21,38,14
62,38.22,38,1
62,38.31,38,1
62,38.32,38,6
62,39.00,39,3
62,41.10,41,1
62,41.10,41,3
62,41.20,41,5
62,41.20,41,13
62,42.11,42,2
62,42.12,42,3
62,42.13,42,2
62,42.21,42,4
62,42.22,42,5
62,42.91,42,1
62,42.99,42,2
62,43.11,43,6
62,43.12,43,2
62,43.12,43,15
62,43.13,43,2
62,43.21,43,1
62,43.21,43,2
62,43.22,43,5
62,43.22,43,26
62,43.29,43,3
62,43.29,43,10
62,43.31,43,4
62,43.32,43,3
62,43.32,43,13
62,43.32,43,19
62,43.33,43,17
62,43.34,43,12
62,43.39,43,5
62,43.91,43,12
62,43.91,43,18
62,43.99,43,4
62,43.99,43,4
62,43.99,43,5
62,43.99,43,6
62,43.99,43,8
62,45.11,45,12
62,45.19,45,8
62,45.20,45,11
62,45.20,45,33
62,45.31,45,6
62,45.32,45,18
62,45.40,45,2
62,46.12,46,1
62,46.13,46,1
62,46.14,46,1
62,46.16,46,1
62,46.17,46,1
62,46.18,46,2
62,46.19,46,4
62,46.19,46,4
62,46.21,46,18
62,46.22,46,3
62,46.23,46,5
62,46.31,46,2
62,46.32,46,4
62,46.33,46,2
62,46.34,46,3
62,46.36,46,1
62,46.38,46,5
62,46.38,46,11
62,46.39,46,4
62,46.39,46,6
62,46.41,46,2
62,46.42,46,4
62,46.43,46,2
62,46.44,46,3
62,46.45,46,1
62,46.46,46,5
62,46.47,46,2
62,46.48,46,1
62,46.49,46,4
62,46.51,46,2
62,46.52,46,4
62,46.61,46,10
62,46.63,46,2
62,46.66,46,3
62,46.69,46,3
62,46.69,46,3
62,46.69,46,4
62,46.71,46,8
62,46.72,46,5
62,46.73,46,4
62,46.73,46,50
62,46.74,46,6
62,46.74,46,8
62,46.75,46,6
62,46.76,46,3
62,46.77,46,4
62,46.90,46,9
62,47.11,47,1
62,47.11,47,2
62,47.11,47,2
62,47.11,47,7
62,47.11,47,11
62,47.11,47,21
62,47.19,47,1
62,47.19,47,5
62,47.21,47,3
62,47.22,47,30
62,47.23,47,1
62,47.24,47,8
62,47.25,47,3
62,47.29,47,7
62,47.30,47,10
62,47.41,47,2
62,47.42,47,7
62,47.43,47,1
62,47.52,47,8
62,47.52,47,12
62,47.53,47,1
62,47.54,47,4
62,47.59,47,2
62,47.59,47,13
62,47.61,47,7
62,47.62,47,2
62,47.64,47,12
62,47.65,47,4
62,47.71,47,44
62,47.72,47,2
62,47.73,47,39
62,47.74,47,5
62,47.75,47,14
62,47.76,47,14
62,47.78,47,5
62,47.78,47,8
62,47.78,47,10
62,47.79,47,1
62,47.81,47,4
62,47.89,47,1
62,47.91,47,3
62,47.91,47,9
62,47.99,47,3
62,47.99,47,7
62,49.10,49,2
62,49.20,49,2
62,49.31,49,4
62,49.32,49,2
62,49.39,49,2
62,49.39,49,5
62,49.41,49,5
62,49.41,49,5
62,49.41,49,7
62,49.42,49,2
62,49.50,49,2
62,50.10,50,2
62,52.10,52,3
62,52.10,52,3
62,52.21,52,4
62,52.22,52,2
62,52.23,52,1
62,52.24,52,2
62,52.24,52,3
62,52.29,52,4
62,52.29,52,5
62,53.10,53,14
62,55.10,55,2
62,55.20,55,4
62,55.30,55,3
62,55.90,55,10
62,56.10,56,6
62,56.10,56,14
62,56.10,56,49
62,56.21,56,5
62,56.29,56,2
62,56.29,56,8
62,56.30,56,15
62,58.13,58,8
62,58.29,58,2
62,59.14,59,5
62,59.20,59,1
62,60.10,60,1
62,60.20,60,1
62,61.10,61,7
62,61.20,61,2
62,61.30,61,1
62,61.90,61,3
62,62.01,62,2
62,62.02,62,8
62,62.03,62,1
62,63.11,63,3
62,63.12,63,1
62,63.91,63,1
62,64.11,64,4
62,64.19,64,2
62,64.20,64,3
62,64.30,64,4
62,64.92,64,1
62,65.12,65,4
62,66.19,66,2
62,66.19,66,2
62,66.21,66,8
62,66.22,66,6
62,66.29,66,1
62,66.30,66,5
62,68.10,68,2
62,68.20,68,2
62,68.20,68,14
62,68.31,68,12
62,68.32,68,6
62,69.10,69,18
62,69.20,69,5
62,70.10,70,5
62,70.22,70,2
62,71.11,71,10
62,71.12,71,6
62,71.12,71,9
62,71.20,71,1
62,71.20,71,5
62,72.19,72,5
62,73.11,73,4
62,73.12,73,5
62,74.20,74,1
62,74.30,74,1
62,74.90,74,2
62,74.90,74,3
62,75.00,75,5
62,77.11,77,1
62,77.11,77,2
62,77.12,77,4
62,77.21,77,1
62,77.29,77,4
62,77.32,77,10
62,77.39,77,6
62,78.20,78,10
62,78.30,78,3
62,79.11,79,1
62,79.90,79,6
62,80.10,80,3
62,80.20,80,4
62,81.10,81,6
62,81.21,81,6
62,81.22,81,2
62,81.29,81,2
62,81.29,81,2
62,81.30,81,6
62,82.11,82,2
62,82.19,82,3
62,82.20,82,2
62,82.91,82,2
62,82.92,82,3
62,82.99,82,3
62,84.11,84,3
62,84.12,84,2
62,84.13,84,2
62,84.23,84,3
62,84.24,84,6
62,84.25,84,2
62,84.30,84,3
62,84.30,84,5
62,85.10,85,3
62,85.20,85,80
62,85.31,85,2
62,85.32,85,3
62,85.42,85,7
62,85.52,85,2
62,85.53,85,11
62,85.59,85,4
62,85.59,85,8
62,86.10,86,8
62,86.21,86,16
62,86.22,86,1
62,86.22,86,3
62,86.22,86,8
62,86.23,86,8
62,86.90,86,1
62,86.90,86,1
62,86.90,86,1
62,86.90,86,18
62,86.90,86,25
62,86.90,86,31
62,87.10,87,5
62,87.10,87,9
62,87.10,87,63
62,87.20,87,4
62,87.20,87,15
62,87.30,87,4
62,87.30,87,10
62,87.90,87,2
62,87.90,87,15
62,88.10,88,2
62,88.10,88,9
62,88.10,88,19
62,88.91,88,10
62,88.91,88,43
62,88.99,88,5
62,88.99,88,10
62,90.01,90,10
62,90.02,90,1
62,90.04,90,1
62,91.01,91,7
62,91.02,91,2
62,91.03,91,2
62,91.04,91,3
62,92.00,92,5
62,93.11,93,10
62,93.12,93,2
62,93.13,93,2
62,93.19,93,1
62,93.21,93,3
62,93.29,93,10
62,94.11,94,5
62,94.12,94,3
62,94.91,94,1
62,94.99,94,25
62,95.11,95,3
62,95.21,95,1
62,95.22,95,4
62,95.29,95,1
62,96.01,96,1
62,96.01,96,2
62,96.02,96,3
62,96.02,96,7
62,96.03,96,11
62,96.04,96,1
62,96.09,96,14
63,01.11,01,3
63,01.13,01,3
63,01.19,01,1
63,01.30,01,1
63,01.41,01,1
63,01.49,01,1
63,01.61,01,1
63,01.62,01,2
63,02.20,02,3
63,02.40,02,1
63,08.11,08,1
63,08.12,08,2
63,10.11,10,3
63,10.12,10,3
63,10.13,10,2
63,10.13,10,2
63,10.39,10,1
63,10.39,10,1
63,10.51,10,1
63,10.51,10,2
63,10.51,10,3
63,10.61,10,2
63,10.61,10,3
63,10.71,10,1
63,10.71,10,1
63,10.71,10,3
63,10.71,10,33
63,10.81,10,1
63,10.82,10,2
63,10.83,10,1
63,10.89,10,1
63,10.91,10,2
63,11.07,11,3
63,12.00,12,1
63,13.92,13,3
63,13.96,13,3
63,14.13,14,2
63,14.14,14,2
63,15.12,15,2
63,15.20,15,1
63,16.10,16,3
63,16.10,16,5
63,16.21,16,1
63,16.23,16,1
63,16.24,16,3
63,16.29,16,3
63,17.12,17,3
63,17.21,17,1
63,17.21,17,2
63,17.29,17,1
63,18.12,18,2
63,18.13,18,1
63,20.59,20,2
63,21.10,21,2
63,21.20,21,2
63,22.11,22,2
63,22.19,22,2
63,22.21,22,2
63,22.22,22,2
63,22.23,22,4
63,22.29,22,3
63,22.29,22,9
63,23.12,23,1
63,23.13,23,1
63,23.20,23,1
63,23.61,23,3
63,23.63,23,2
63,23.70,23,2
63,23.99,23,1
63,24.10,24,1
63,24.32,24,1
63,24.33,24,1
63,24.42,24,1
63,24.54,24,1
63,25.11,25,9
63,25.12,25,4
63,25.21,25,2
63,25.29,25,2
63,25.50,25,3
63,25.50,25,7
63,25.61,25,9
63,25.62,25,1
63,25.62,25,20
63,25.71,25,27
63,25.73,25,3
63,25.73,25,4
63,25.93,25,2
63,25.94,25,1
63,25.99,25,1
63,25.99,25,2
63,26.12,26,2
63,26.20,26,1
63,26.51,26,3
63,26.60,26,1
63,27.11,27,1
63,27.12,27,3
63,27.32,27,1
63,27.40,27,4
63,27.90,27,2
63,28.12,28,1
63,28.14,28,2
63,28.22,28,3
63,28.41,28,1
63,28.92,28,2
63,28.99,28,1
63,29.20,29,6
63,29.31,29,2
63,30.20,30,1
63,30.30,30,4
63,30.92,30,1
63,30.99,30,1
63,31.01,31,2
63,31.02,31,1
63,32.13,32,1
63,32.30,32,1
63,32.40,32,1
63,32.50,32,9
63,32.91,32,1
63,32.99,32,3
63,33.11,33,1
63,33.12,33,5
63,33.13,33,1
63,33.14,33,1
63,33.16,33,3
63,33.17,33,3
63,33.19,33,1
63,33.20,33,1
63,33.20,33,6
63,33.20,33,6
63,33.20,33,10
63,35.12,35,2
63,35.13,35,3
63,35.22,35,3
63,35.30,35,3
63,36.00,36,4
63,37.00,37,5
63,38.11,38,3
63,38.12,38,1
63,38.21,38,3
63,38.22,38,1
63,38.32,38,3
63,39.00,39,4
63,41.10,41,1
63,41.10,41,6
63,41.20,41,7
63,41.20,41,7
63,42.11,42,3
63,42.13,42,1
63,42.21,42,6
63,42.22,42,9
63,42.99,42,2
63,43.12,43,4
63,43.12,43,22
63,43.21,43,1
63,43.21,43,2
63,43.22,43,10
63,43.22,43,12
63,43.29,43,4
63,43.29,43,6
63,43.31,43,4
63,43.32,43,2
63,43.32,43,2
63,43.32,43,16
63,43.33,43,4
63,43.34,43,6
63,43.91,43,8
63,43.91,43,13
63,43.99,43,2
63,43.99,43,2
63,43.99,43,3
63,43.99,43,4
63,45.11,45,4
63,45.19,45,3
63,45.20,45,2
63,45.20,45,5
63,45.31,45,4
63,45.32,45,9
63,45.40,45,5
63,46.12,46,1
63,46.17,46,1
63,46.18,46,2
63,46.19,46,1
63,46.21,46,6
63,46.22,46,2
63,46.23,46,1
63,46.24,46,1
63,46.31,46,2
63,46.32,46,1
63,46.33,46,3
63,46.34,46,2
63,46.36,46,3
63,46.38,46,2
63,46.39,46,2
63,46.39,46,2
63,46.42,46,1
63,46.43,46,1
63,46.44,46,2
63,46.46,46,3
63,46.48,46,1
63,46.49,46,9
63,46.51,46,2
63,46.52,46,3
63,46.61,46,14
63,46.62,46,1
63,46.63,46,7
63,46.65,46,1
63,46.66,46,3
63,46.69,46,3
63,46.69,46,5
63,46.69,46,6
63,46.71,46,1
63,46.72,46,6
63,46.73,46,8
63,46.73,46,9
63,46.74,46,2
63,46.74,46,3
63,46.75,46,3
63,46.76,46,1
63,46.90,46,1
63,47.11,47,1
63,47.11,47,1
63,47.11,47,2
63,47.11,47,3
63,47.11,47,5
63,47.11,47,51
63,47.19,47,1
63,47.19,47,6
63,47.21,47,3
63,47.22,47,11
63,47.24,47,3
63,47.25,47,1
63,47.29,47,3
63,47.30,47,3
63,47.42,47,6
63,47.43,47,2
63,47.51,47,1
63,47.52,47,2
63,47.52,47,3
63,47.53,47,1
63,47.54,47,3
63,47.59,47,2
63,47.59,47,8
63,47.61,47,2
63,47.62,47,2
63,47.64,47,2
63,47.65,47,1
63,47.71,47,22
63,47.72,47,2
63,47.73,47,18
63,47.74,47,2
63,47.75,47,11
63,47.76,47,2
63,47.78,47,3
63,47.78,47,3
63,47.78,47,5
63,47.81,47,1
63,47.91,47,2
63,47.91,47,3
63,47.99,47,1
63,49.10,49,5
63,49.20,49,2
63,49.31,49,4
63,49.32,49,7
63,49.39,49,2
63,49.39,49,5
63,49.39,49,10
63,49.41,49,2
63,49.41,49,4
63,49.41,49,13
63,49.42,49,6
63,51.10,51,2
63,52.10,52,3
63,52.10,52,7
63,52.21,52,2
63,52.23,52,1
63,52.24,52,2
63,52.29,52,2
63,52.29,52,3
63,53.10,53,7
63,55.10,55,11
63,55.20,55,2
63,55.30,55,1
63,55.90,55,5
63,56.10,56,8
63,56.10,56,23
63,56.10,56,81
63,56.21,56,2
63,56.29,56,3
63,56.29,56,7
63,56.30,56,7
63,58.11,58,3
63,58.13,58,2
63,58.14,58,5
63,58.29,58,2
63,59.11,59,1
63,59.11,59,1
63,59.11,59,1
63,59.13,59,1
63,59.14,59,2
63,60.10,60,1
63,61.10,61,3
63,61.20,61,2
63,61.90,61,2
63,62.01,62,6
63,62.02,62,4
63,62.03,62,1
63,62.09,62,2
63,63.11,63,4
63,63.91,63,1
63,64.11,64,1
63,64.19,64,3
63,64.20,64,7
63,64.30,64,3
63,64.92,64,1
63,65.11,65,1
63,65.12,65,4
63,66.12,66,1
63,66.19,66,2
63,66.19,66,3
63,66.21,66,6
63,66.22,66,5
63,68.20,68,2
63,68.20,68,3
63,68.31,68,7
63,68.32,68,1
63,68.32,68,5
63,69.10,69,10
63,69.20,69,18
63,70.10,70,9
63,70.21,70,1
63,70.22,70,5
63,71.11,71,2
63,71.12,71,2
63,71.12,71,3
63,71.20,71,2
63,71.20,71,2
63,72.11,72,6
63,72.19,72,2
63,72.20,72,2
63,73.11,73,3
63,73.12,73,2
63,73.20,73,1
63,74.30,74,1
63,74.90,74,5
63,75.00,75,4
63,77.11,77,3
63,77.12,77,2
63,77.29,77,2
63,77.32,77,1
63,77.39,77,1
63,78.10,78,2
63,78.20,78,4
63,78.30,78,4
63,79.11,79,2
63,79.90,79,2
63,80.10,80,3
63,80.20,80,3
63,81.10,81,2
63,81.21,81,6
63,81.22,81,2
63,81.29,81,1
63,81.30,81,3
63,82.11,82,4
63,82.19,82,2
63,82.20,82,1
63,82.30,82,3
63,82.92,82,2
63,82.99,82,2
63,84.11,84,4
63,84.12,84,3
63,84.13,84,6
63,84.23,84,3
63,84.24,84,4
63,84.25,84,2
63,84.30,84,1
63,84.30,84,2
63,85.10,85,53
63,85.20,85,50
63,85.31,85,28
63,85.32,85,15
63,85.42,85,3
63,85.51,85,2
63,85.52,85,3
63,85.53,85,4
63,85.59,85,2
63,85.59,85,3
63,86.10,86,6
63,86.21,86,4
63,86.22,86,2
63,86.22,86,5
63,86.23,86,6
63,86.90,86,1
63,86.90,86,5
63,86.90,86,6
63,86.90,86,9
63,87.10,87,2
63,87.10,87,5
63,87.10,87,9
63,87.20,87,13
63,87.30,87,1
63,87.30,87,8
63,87.90,87,3
63,87.90,87,7
63,88.10,88,3
63,88.10,88,7
63,88.10,88,13
63,88.91,88,9
63,88.91,88,16
63,88.99,88,3
63,88.99,88,13
63,90.01,90,4
63,90.02,90,4
63,90.04,90,3
63,91.01,91,3
63,91.03,91,2
63,91.04,91,3
63,92.00,92,2
63,93.11,93,3
63,93.12,93,2
63,93.19,93,2
63,93.29,93,2
63,94.11,94,5
63,94.12,94,1
63,94.91,94,1
63,94.99,94,5
63,95.12,95,1
63,95.21,95,1
63,95.22,95,1
63,96.01,96,2
63,96.02,96,1
63,96.02,96,12
63,96.03,96,6
63,96.04,96,5
63,96.09,96,3
64,01.11,01,1
64,01.13,01,1
64,01.21,01,5
64,01.24,01,1
64,01.30,01,4
64,01.45,01,2
64,01.47,01,3
64,01.61,01,5
64,01.62,01,2
64,02.20,02,1
64,02.40,02,1
64,03.11,03,1
64,03.21,03,1
64,03.22,03,2
64,06.10,06,2
64,08.12,08,13
64,09.10,09,2
64,10.11,10,8
64,10.12,10,2
64,10.13,10,3
64,10.13,10,4
64,10.39,10,3
64,10.51,10,2
64,10.51,10,2
64,10.61,10,1
64,10.61,10,1
64,10.71,10,2
64,10.71,10,3
64,10.71,10,12
64,10.71,10,47
64,10.72,10,1
64,10.82,10,6
64,10.84,10,1
64,10.85,10,5
64,10.89,10,2
64,10.91,10,2
64,11.01,11,1
64,11.02,11,2
64,11.05,11,1
64,11.07,11,1
64,13.20,13,4
64,13.30,13,1
64,13.92,13,1
64,13.99,13,1
64,14.13,14,2
64,14.19,14,2
64,15.11,15,1
64,15.12,15,3
64,15.20,15,10
64,16.10,16,1
64,16.10,16,2
64,16.23,16,2
64,16.24,16,1
64,17.21,17,2
64,17.29,17,2
64,18.11,18,1
64,18.12,18,5
64,20.11,20,1
64,20.14,20,4
64,20.15,20,2
64,20.16,20,1
64,20.20,20,2
64,20.42,20,1
64,20.59,20,2
64,21.10,21,2
64,21.20,21,3
64,22.19,22,2
64,22.21,22,1
64,22.22,22,2
64,22.23,22,3
64,22.29,22,1
64,22.29,22,4
64,23.12,23,2
64,23.32,23,1
64,23.44,23,1
64,23.52,23,1
64,23.61,23,5
64,23.63,23,5
64,23.69,23,1
64,23.70,23,2
64,23.99,23,2
64,24.10,24,1
64,24.42,24,1
64,24.52,24,1
64,24.53,24,1
64,24.54,24,1
64,25.11,25,4
64,25.12,25,2
64,25.50,25,1
64,25.50,25,2
64,25.61,25,4
64,25.62,25,1
64,25.62,25,7
64,25.73,25,1
64,25.73,25,2
64,25.92,25,2
64,25.93,25,2
64,25.99,25,2
64,26.12,26,1
64,26.30,26,1
64,26.51,26,1
64,26.51,26,5
64,27.12,27,2
64,27.33,27,2
64,27.40,27,3
64,27.90,27,2
64,28.11,28,1
64,28.12,28,2
64,28.14,28,1
64,28.22,28,4
64,28.25,28,2
64,28.29,28,1
64,28.30,28,2
64,28.92,28,1
64,28.93,28,2
64,28.99,28,2
64,29.10,29,1
64,29.20,29,1
64,30.30,30,2
64,31.01,31,1
64,31.09,31,1
64,31.09,31,1
64,32.12,32,1
64,32.30,32,1
64,32.50,32,2
64,32.99,32,1
64,33.11,33,2
64,33.12,33,3
64,33.14,33,2
64,33.20,33,1
64,33.20,33,1
64,33.20,33,2
64,33.20,33,10
64,35.11,35,4
64,35.12,35,3
64,35.13,35,5
64,35.22,35,3
64,35.30,35,4
64,36.00,36,2
64,37.00,37,3
64,38.11,38,12
64,38.12,38,1
64,38.21,38,5
64,38.22,38,1
64,38.31,38,3
64,38.32,38,6
64,41.10,41,3
64,41.10,41,7
64,41.20,41,2
64,41.20,41,13
64,42.11,42,4
64,42.12,42,1
64,42.13,42,1
64,42.21,42,8
64,42.22,42,2
64,42.91,42,1
64,42.99,42,3
64,43.12,43,2
64,43.12,43,6
64,43.21,43,10
64,43.22,43,12
64,43.22,43,13
64,43.29,43,3
64,43.29,43,10
64,43.31,43,5
64,43.32,43,2
64,43.32,43,4
64,43.32,43,22
64,43.33,43,10
64,43.34,43,36
64,43.39,43,5
64,43.91,43,4
64,43.91,43,22
64,43.99,43,1
64,43.99,43,2
64,43.99,43,4
64,43.99,43,5
64,43.99,43,7
64,45.11,45,10
64,45.19,45,9
64,45.20,45,5
64,45.20,45,28
64,45.31,45,6
64,45.32,45,11
64,45.40,45,1
64,46.11,46,1
