department,NACE,workforce
2B,43.22,23.5
2B,49.42,23.5
2B,94.12,23.5
30,02.20,23.5
30,16.23,23.5
30,23.63,23.5
30,43.29,23.5
30,43.99,23.5
30,49.41,23.5
30,56.30,23.5
30,66.30,23.5
30,82.92,23.5
31,18.14,23.5
31,24.33,23.5
31,27.40,23.5
31,28.12,23.5
31,46.32,23.5
31,46.62,23.5
31,47.24,23.5
31,47.81,23.5
31,74.30,23.5
31,81.29,23.5
31,86.90,23.5
32,43.34,23.5
32,86.90,23.5
33,01.30,23.5
33,10.83,23.5
33,23.70,23.5
33,31.01,23.5
33,45.20,23.5
33,47.79,23.5
33,62.09,23.5
33,74.90,23.5
33,77.21,23.5
33,94.91,23.5
34,01.24,23.5
34,10.20,23.5
34,10.71,23.5
34,17.29,23.5
34,28.22,23.5
34,46.32,23.5
34,46.41,23.5
34,46.43,23.5
34,47.21,23.5
34,62.09,23.5
34,64.91,23.5
34,64.92,23.5
34,78.20,23.5
35,01.46,23.5
35,10.71,23.5
35,10.82,23.5
35,28.41,23.5
35,28.99,23.5
35,30.11,23.5
35,33.11,23.5
35,59.11,23.5
35,62.03,23.5
35,74.10,23.5
35,74.90,23.5
35,78.10,23.5
36,41.20,23.5
36,58.29,23.5
36,88.99,23.5
37,10.71,23.5
37,11.02,23.5
37,16.24,23.5
37,22.23,23.5
37,28.29,23.5
37,46.77,23.5
37,49.42,23.5
37,59.14,23.5
37,95.11,23.5
38,02.40,23.5
38,13.91,23.5
38,17.21,23.5
38,24.33,23.5
38,25.29,23.5
38,31.01,23.5
38,46.18,23.5
38,46.19,23.5
38,46.32,23.5
38,46.38,23.5
38,62.09,23.5
38,95.21,23.5
38,95.29,23.5
39,10.13,23.5
39,41.20,23.5
39,47.11,23.5
39,86.23,23.5
39,90.01,23.5
39,93.11,23.5
40,10.85,23.5
40,11.01,23.5
40,16.24,23.5
40,42.21,23.5
40,46.32,23.5
40,46.39,23.5
40,46.42,23.5
40,46.69,23.5
40,47.54,23.5
40,49.42,23.5
40,77.32,23.5
40,96.01,23.5
41,46.39,23.5
41,46.73,23.5
41,46.74,23.5
41,55.90,23.5
41,72.19,23.5
41,86.90,23.5
42,01.13,23.5
42,13.91,23.5
42,33.14,23.5
42,43.39,23.5
42,46.31,23.5
42,47.77,23.5
42,53.20,23.5
42,55.20,23.5
42,58.14,23.5
42,59.14,23.5
42,61.90,23.5
42,62.02,23.5
42,85.52,23.5
42,90.02,23.5
43,38.32,23.5
43,42.22,23.5
43,43.33,23.5
43,46.74,23.5
43,47.29,23.5
43,47.59,23.5
43,56.29,23.5
43,71.20,23.5
43,85.52,23.5
44,02.20,23.5
44,16.29,23.5
44,27.11,23.5
44,39.00,23.5
44,46.14,23.5
44,46.62,23.5
44,47.11,23.5
44,47.53,23.5
44,47.61,23.5
44,59.11,23.5
44,79.12,23.5
44,85.51,23.5
44,93.13,23.5
45,10.71,23.5
45,16.10,23.5
45,28.13,23.5
45,43.99,23.5
45,46.34,23.5
45,46.52,23.5
45,59.14,23.5
45,66.19,23.5
45,87.90,23.5
46,43.22,23.5
46,46.90,23.5
47,01.13,23.5
47,01.30,23.5
47,10.61,23.5
47,18.12,23.5
47,33.20,23.5
47,43.99,23.5
47,62.01,23.5
47,86.22,23.5
47,86.23,23.5
48,55.10,23.5
49,01.50,23.5
49,10.71,23.5
49,25.73,23.5
49,33.11,23.5
49,43.99,23.5
49,45.40,23.5
49,46.38,23.5
49,46.52,23.5
49,46.62,23.5
49,47.30,23.5
49,77.39,23.5
50,01.62,23.5
50,25.12,23.5
50,43.99,23.5
50,46.34,23.5
50,46.69,23.5
50,46.72,23.5
50,47.78,23.5
50,47.91,23.5
50,52.10,23.5
50,56.10,23.5
50,68.32,23.5
50,71.11,23.5
50,87.30,23.5
51,25.50,23.5
51,25.61,23.5
51,46.31,23.5
51,46.51,23.5
51,47.11,23.5
51,47.11,23.5
51,47.78,23.5
51,59.14,23.5
51,65.11,23.5
51,77.32,23.5
51,90.04,23.5
51,93.29,23.5
52,42.99,23.5
52,47.42,23.5
52,49.32,23.5
53,33.12,23.5
53,45.20,23.5
53,46.74,23.5
53,56.29,23.5
53,58.14,23.5
53,62.01,23.5
53,85.59,23.5
53,86.23,23.5
54,16.23,23.5
54,33.20,23.5
54,37.00,23.5
54,46.90,23.5
54,47.41,23.5
54,47.78,23.5
54,47.99,23.5
54,52.24,23.5
54,85.51,23.5
55,16.23,23.5
55,41.20,23.5
55,43.12,23.5
55,88.99,23.5
55,93.29,23.5
56,31.01,23.5
56,43.11,23.5
56,43.32,23.5
56,47.52,23.5
56,49.39,23.5
56,91.03,23.5
56,96.03,23.5
57,02.20,23.5
57,22.22,23.5
57,23.70,23.5
57,43.91,23.5
57,47.11,23.5
57,47.11,23.5
58,10.13,23.5
58,16.24,23.5
58,38.21,23.5
58,80.10,23.5
58,81.30,23.5
58,93.29,23.5
59,01.47,23.5
59,25.73,23.5
59,27.12,23.5
59,46.17,23.5
59,58.29,23.5
59,96.01,23.5
60,01.11,23.5
60,02.40,23.5
60,14.13,23.5
60,17.29,23.5
60,35.22,23.5
60,38.22,23.5
60,43.99,23.5
60,46.66,23.5
60,47.11,23.5
60,47.19,23.5
60,47.74,23.5
60,81.29,23.5
61,01.50,23.5
61,38.32,23.5
61,47.99,23.5
61,81.30,23.5
61,86.22,23.5
61,90.01,23.5
62,25.99,23.5
62,46.22,23.5
62,55.30,23.5
62,93.21,23.5
63,13.92,23.5
63,16.29,23.5
63,28.22,23.5
63,43.99,23.5
63,46.52,23.5
63,47.11,23.5
63,47.24,23.5
63,66.19,23.5
63,71.12,23.5
63,77.11,23.5
63,80.20,23.5
63,82.30,23.5
63,88.10,23.5
64,01.47,23.5
64,10.39,23.5
64,27.40,23.5
64,42.99,23.5
64,46.45,23.5
64,47.61,23.5
64,56.21,23.5
64,71.12,23.5
64,78.20,23.5
64,86.90,23.5
65,13.92,23.5
65,25.61,23.5
65,43.12,23.5
65,43.99,23.5
65,47.11,23.5
65,93.29,23.5
66,08.12,23.5
66,33.20,23.5
66,43.91,23.5
66,43.99,23.5
66,59.14,23.5
66,78.20,23.5
66,81.30,23.5
67,01.30,23.5
67,11.02,23.5
67,33.11,23.5
67,38.31,23.5
67,58.11,23.5
67,59.11,23.5
67,59.12,23.5
67,74.90,23.5
68,10.13,23.5
68,13.92,23.5
68,46.62,23.5
68,47.30,23.5
68,47.61,23.5
68,47.65,23.5
68,47.81,23.5
68,49.32,23.5
68,49.39,23.5
68,77.12,23.5
68,79.90,23.5
68,82.92,23.5
68,86.22,23.5
68,88.10,23.5
69,01.47,23.5
69,46.12,23.5
69,46.32,23.5
69,66.29,23.5
69,95.29,23.5
70,35.13,23.5
70,45.32,23.5
70,66.22,23.5
70,71.12,23.5
71,01.47,23.5
71,10.71,23.5
71,32.99,23.5
71,46.22,23.5
71,46.51,23.5
71,86.22,23.5
71,88.99,23.5
72,08.12,23.5
72,25.73,23.5
72,43.99,23.5
72,47.74,23.5
72,47.76,23.5
72,49.39,23.5
72,49.42,23.5
72,81.29,23.5
72,82.30,23.5
72,93.19,23.5
73,01.21,23.5
73,01.30,23.5
73,25.99,23.5
73,27.90,23.5
73,46.33,23.5
73,46.51,23.5
73,46.72,23.5
73,52.29,23.5
73,94.91,23.5
73,96.02,23.5
74,18.13,23.5
74,26.20,23.5
74,29.20,23.5
74,47.65,23.5
74,49.32,23.5
74,66.19,23.5
74,74.90,23.5
74,87.20,23.5
74,88.10,23.5
75,01.62,23.5
75,25.72,23.5
75,32.50,23.5
75,32.99,23.5
75,46.17,23.5
76,01.11,23.5
76,10.41,23.5
76,10.71,23.5
76,13.92,23.5
76,14.13,23.5
76,32.99,23.5
76,43.32,23.5
76,46.23,23.5
76,46.47,23.5
76,47.21,23.5
76,47.77,23.5
76,47.91,23.5
76,47.99,23.5
76,61.20,23.5
76,66.30,23.5
76,96.02,23.5
77,26.30,23.5
77,28.99,23.5
77,55.30,23.5
77,61.90,23.5
77,64.92,23.5
77,70.21,23.5
77,74.10,23.5
78,25.12,23.5
78,27.12,23.5
78,27.90,23.5
78,46.62,23.5
78,47.52,23.5
78,56.30,23.5
78,78.10,23.5
78,79.90,23.5
79,15.12,23.5
79,25.99,23.5
79,32.50,23.5
79,33.20,23.5
79,46.52,23.5
79,46.63,23.5
79,47.52,23.5
79,47.74,23.5
79,52.10,23.5
79,71.11,23.5
79,86.23,23.5
80,10.13,23.5
80,16.10,23.5
80,23.63,23.5
80,24.53,23.5
80,28.29,23.5
80,55.20,23.5
80,66.21,23.5
81,10.91,23.5
81,43.12,23.5
81,43.91,23.5
81,46.75,23.5
81,63.11,23.5
81,71.11,23.5
81,75.00,23.5
81,91.03,23.5
82,37.00,23.5
82,43.31,23.5
82,43.33,23.5
82,45.32,23.5
82,46.34,23.5
82,46.76,23.5
82,49.39,23.5
82,56.30,23.5
82,71.12,23.5
82,73.11,23.5
83,10.84,23.5
83,16.29,23.5
83,22.19,23.5
83,23.61,23.5
83,25.61,23.5
83,43.99,23.5
83,46.33,23.5
83,46.44,23.5
83,70.21,23.5
83,71.12,23.5
83,79.11,23.5
83,96.02,23.5
84,16.29,23.5
84,46.74,23.5
84,55.20,23.5
84,77.29,23.5
84,82.19,23.5
84,96.03,23.5
85,25.73,23.5
85,39.00,23.5
85,42.99,23.5
85,46.76,23.5
85,47.61,23.5
85,79.11,23.5
85,93.19,23.5
86,10.91,23.5
86,33.11,23.5
86,43.99,23.5
86,46.38,23.5
86,47.76,23.5
86,47.99,23.5
86,71.11,23.5
86,79.90,23.5
86,85.53,23.5
86,88.99,23.5
86,93.11,23.5
86,95.11,23.5
87,16.23,23.5
87,20.59,23.5
87,43.91,23.5
87,43.99,23.5
87,46.39,23.5
87,46.63,23.5
87,46.71,23.5
87,46.76,23.5
87,71.12,23.5
87,73.12,23.5
87,74.10,23.5
87,95.22,23.5
88,45.19,23.5
88,45.20,23.5
88,46.43,23.5
88,47.42,23.5
88,47.51,23.5
88,47.99,23.5
88,55.90,23.5
88,56.29,23.5
88,66.22,23.5
88,90.04,23.5
89,28.30,23.5
89,43.31,23.5
89,46.73,23.5
89,47.22,23.5
89,90.01,23.5
90,25.61,23.5
90,43.34,23.5
90,47.64,23.5
90,71.20,23.5
90,82.99,23.5
91,16.23,23.5
91,42.91,23.5
91,46.18,23.5
91,66.19,23.5
91,70.21,23.5
91,73.20,23.5
91,74.90,23.5
92,13.92,23.5
92,14.13,23.5
92,23.63,23.5
92,46.17,23.5
92,47.21,23.5
92,59.13,23.5
93,25.62,23.5
93,28.15,23.5
93,46.19,23.5
93,46.32,23.5
93,47.89,23.5
93,63.12,23.5
93,86.22,23.5
93,96.01,23.5
94,01.13,23.5
94,46.14,23.5
94,47.99,23.5
94,71.12,23.5
94,77.11,23.5
94,86.90,23.5
94,95.11,23.5
95,01.13,23.5
95,16.10,23.5
95,22.29,23.5
95,25.73,23.5
95,26.11,23.5
95,28.15,23.5
95,31.01,23.5
95,46.33,23.5
95,49.32,23.5
95,62.03,23.5
95,75.00,23.5
95,90.04,23.5
95,96.01,23.5
971,23.63,23.5
971,38.21,23.5
971,46.44,23.5
971,47.74,23.5
971,62.01,23.5
971,62.02,23.5
971,63.11,23.5
971,81.29,23.5
971,87.90,23.5
972,01.30,23.5
972,10.71,23.5
972,10.71,23.5
972,20.30,23.5
972,37.00,23.5
972,43.99,23.5
972,46.51,23.5
972,46.61,23.5
972,47.61,23.5
972,49.32,23.5
972,49.41,23.5
972,55.90,23.5
972,77.21,23.5
972,81.29,23.5
972,94.91,23.5
972,95.11,23.5
973,18.12,23.5
973,23.63,23.5
973,43.99,23.5
973,46.63,23.5
973,52.29,23.5
973,64.92,23.5
973,70.10,23.5
973,79.11,23.5
974,01.22,23.5
974,10.39,23.5
974,10.39,23.5
974,10.71,23.5
974,25.93,23.5
974,26.20,23.5
974,33.20,23.5
974,43.99,23.5
974,46.18,23.5
974,47.51,23.5
974,49.42,23.5
974,62.02,23.5
974,64.99,23.5
974,68.20,23.5
974,73.20,23.5
974,80.20,23.5
974,96.09,23.5
976,10.71,23.5
976,43.22,23.5
976,47.11,23.5
976,56.10,23.5
976,85.20,23.5
976,85.59,23.5
01,01.30,24.5
01,14.13,24.5
01,23.32,24.5
01,25.21,24.5
01,30.92,24.5
01,31.02,24.5
01,32.30,24.5
01,35.12,24.5
01,46.32,24.5
01,46.36,24.5
01,46.41,24.5
01,56.29,24.5
01,58.12,24.5
02,13.91,24.5
02,14.13,24.5
02,17.11,24.5
02,17.23,24.5
02,20.12,24.5
02,24.51,24.5
02,24.52,24.5
02,25.12,24.5
02,25.92,24.5
02,26.30,24.5
02,27.52,24.5
02,31.01,24.5
02,33.17,24.5
02,46.19,24.5
02,49.41,24.5
02,61.90,24.5
02,81.10,24.5
03,10.72,24.5
03,21.10,24.5
03,23.51,24.5
03,24.31,24.5
03,24.42,24.5
03,24.54,24.5
03,33.16,24.5
03,42.99,24.5
03,93.21,24.5
04,20.13,24.5
04,43.12,24.5
04,46.74,24.5
04,46.90,24.5
04,68.20,24.5
04,73.11,24.5
04,84.24,24.5
04,84.30,24.5
05,02.40,24.5
05,23.61,24.5
05,43.29,24.5
05,58.29,24.5
05,61.10,24.5
05,84.30,24.5
06,10.86,24.5
06,20.59,24.5
06,26.20,24.5
06,35.12,24.5
06,59.11,24.5
06,64.11,24.5
07,10.71,24.5
07,13.92,24.5
07,20.16,24.5
07,20.60,24.5
07,27.33,24.5
07,31.09,24.5
07,45.19,24.5
07,84.25,24.5
07,92.00,24.5
08,01.24,24.5
08,11.07,24.5
08,23.32,24.5
08,24.52,24.5
08,27.32,24.5
08,29.32,24.5
08,33.13,24.5
08,42.99,24.5
08,46.18,24.5
08,47.19,24.5
08,47.65,24.5
08,61.10,24.5
08,73.11,24.5
08,81.29,24.5
09,08.99,24.5
09,10.71,24.5
09,23.61,24.5
09,25.12,24.5
09,68.20,24.5
09,72.11,24.5
09,84.30,24.5
09,96.01,24.5
09,96.09,24.5
10,10.91,24.5
10,17.12,24.5
10,17.21,24.5
10,17.22,24.5
10,20.14,24.5
10,26.11,24.5
10,26.51,24.5
10,28.29,24.5
10,29.20,24.5
10,32.30,24.5
10,35.12,24.5
10,38.12,24.5
10,38.22,24.5
10,46.47,24.5
10,58.13,24.5
10,93.12,24.5
11,10.71,24.5
11,23.51,24.5
11,33.17,24.5
11,46.36,24.5
11,52.10,24.5
11,52.23,24.5
11,62.01,24.5
11,84.25,24.5
11,86.90,24.5
11,91.03,24.5
11,91.04,24.5
12,10.61,24.5
12,10.86,24.5
12,24.43,24.5
12,24.45,24.5
12,25.93,24.5
12,28.29,24.5
12,43.99,24.5
12,47.99,24.5
12,49.31,24.5
12,72.11,24.5
12,87.30,24.5
12,96.04,24.5
13,10.51,24.5
13,10.81,24.5
13,11.07,24.5
13,23.32,24.5
13,24.20,24.5
13,25.92,24.5
13,41.10,24.5
13,64.11,24.5
13,64.91,24.5
13,85.41,24.5
14,01.25,24.5
14,08.99,24.5
14,10.73,24.5
14,20.11,24.5
14,23.51,24.5
14,25.71,24.5
14,27.12,24.5
14,28.13,24.5
14,28.49,24.5
14,33.20,24.5
14,35.12,24.5
14,43.21,24.5
14,51.10,24.5
14,53.20,24.5
14,64.11,24.5
14,95.21,24.5
15,13.92,24.5
15,22.19,24.5
15,23.99,24.5
15,31.01,24.5
15,43.21,24.5
15,46.42,24.5
15,49.31,24.5
15,49.39,24.5
15,84.24,24.5
15,86.90,24.5
15,96.04,24.5
16,10.51,24.5
16,10.92,24.5
16,16.29,24.5
16,17.23,24.5
16,20.30,24.5
16,21.20,24.5
16,24.53,24.5
16,35.30,24.5
16,46.18,24.5
16,46.39,24.5
16,70.22,24.5
16,93.19,24.5
16,95.12,24.5
16,96.01,24.5
17,23.69,24.5
17,24.51,24.5
17,27.33,24.5
17,31.02,24.5
17,35.12,24.5
17,46.45,24.5
18,11.07,24.5
18,20.14,24.5
18,20.59,24.5
18,23.20,24.5
18,23.51,24.5
18,24.52,24.5
18,27.51,24.5
18,28.29,24.5
18,46.69,24.5
18,49.31,24.5
18,58.13,24.5
18,62.02,24.5
18,72.11,24.5
18,84.25,24.5
19,16.21,24.5
19,22.21,24.5
19,25.73,24.5
19,27.11,24.5
19,27.40,24.5
19,46.73,24.5
19,52.29,24.5
21,10.86,24.5
21,20.51,24.5
21,23.99,24.5
21,25.29,24.5
21,28.12,24.5
21,32.12,24.5
21,35.14,24.5
21,47.19,24.5
21,47.43,24.5
21,49.20,24.5
21,66.29,24.5
21,86.90,24.5
21,92.00,24.5
22,01.64,24.5
22,16.10,24.5
22,20.30,24.5
22,23.99,24.5
22,24.33,24.5
22,24.52,24.5
22,35.11,24.5
22,41.10,24.5
22,46.18,24.5
23,01.13,24.5
23,10.72,24.5
23,10.89,24.5
23,13.92,24.5
23,22.23,24.5
23,25.50,24.5
23,25.72,24.5
23,28.93,24.5
23,46.49,24.5
23,84.24,24.5
23,88.99,24.5
23,95.24,24.5
24,10.85,24.5
24,20.16,24.5
24,20.59,24.5
24,23.14,24.5
24,25.29,24.5
24,28.29,24.5
24,32.99,24.5
24,52.23,24.5
24,81.10,24.5
25,10.85,24.5
25,24.10,24.5
25,26.20,24.5
25,27.12,24.5
25,28.15,24.5
25,28.29,24.5
25,32.13,24.5
25,47.11,24.5
25,47.19,24.5
25,47.62,24.5
25,47.91,24.5
25,64.11,24.5
25,77.12,24.5
25,92.00,24.5
26,13.99,24.5
26,23.43,24.5
26,26.11,24.5
26,26.51,24.5
26,33.20,24.5
26,82.11,24.5
26,86.90,24.5
26,86.90,24.5
27,10.39,24.5
27,10.92,24.5
27,20.12,24.5
27,20.15,24.5
27,25.29,24.5
27,26.11,24.5
27,28.49,24.5
27,46.18,24.5
27,52.10,24.5
27,80.30,24.5
27,84.30,24.5
27,96.01,24.5
28,01.30,24.5
28,10.11,24.5
28,17.21,24.5
28,17.23,24.5
28,23.42,24.5
28,25.29,24.5
28,25.72,24.5
28,25.99,24.5
28,61.30,24.5
28,95.21,24.5
29,17.21,24.5
29,24.20,24.5
29,27.51,24.5
29,35.12,24.5
29,46.32,24.5
29,58.29,24.5
29,91.04,24.5
29,95.11,24.5
2A,02.40,24.5
2A,47.11,24.5
2A,50.20,24.5
2A,52.22,24.5
2A,84.30,24.5
2A,87.10,24.5
2A,92.00,24.5
2A,96.01,24.5
2A,96.01,24.5
2B,27.52,24.5
2B,36.00,24.5
2B,42.91,24.5
2B,49.10,24.5
2B,50.20,24.5
2B,60.20,24.5
2B,82.20,24.5
30,10.92,24.5
30,13.96,24.5
30,17.29,24.5
30,18.11,24.5
30,23.44,24.5
30,27.33,24.5
30,35.12,24.5
30,46.19,24.5
30,46.32,24.5
30,52.23,24.5
30,52.29,24.5
30,58.29,24.5
30,77.11,24.5
30,81.29,24.5
31,11.02,24.5
31,19.20,24.5
31,20.20,24.5
31,20.52,24.5
31,23.51,24.5
31,24.41,24.5
31,24.51,24.5
31,24.53,24.5
31,26.70,24.5
31,27.11,24.5
31,30.12,24.5
31,46.35,24.5
31,60.10,24.5
31,60.20,24.5
32,10.51,24.5
32,10.61,24.5
32,10.82,24.5
32,17.21,24.5
32,21.20,24.5
32,38.21,24.5
32,42.21,24.5
32,43.29,24.5
32,61.10,24.5
32,70.21,24.5
32,72.11,24.5
32,84.30,24.5
33,10.12,24.5
33,10.41,24.5
33,20.42,24.5
33,22.21,24.5
33,23.62,24.5
33,25.92,24.5
33,27.32,24.5
33,28.11,24.5
33,28.14,24.5
33,28.95,24.5
33,42.13,24.5
33,49.20,24.5
33,60.10,24.5
33,60.20,24.5
33,64.91,24.5
33,66.19,24.5
34,20.41,24.5
34,23.13,24.5
34,33.16,24.5
34,47.43,24.5
34,58.11,24.5
34,74.20,24.5
34,95.12,24.5
35,10.84,24.5
35,11.03,24.5
35,17.21,24.5
35,17.23,24.5
35,20.16,24.5
35,24.33,24.5
35,24.51,24.5
35,25.62,24.5
35,28.92,24.5
35,52.22,24.5
35,55.30,24.5
35,60.20,24.5
35,61.30,24.5
35,63.91,24.5
35,66.29,24.5
35,86.90,24.5
36,10.51,24.5
36,10.61,24.5
36,17.12,24.5
36,17.21,24.5
36,20.14,24.5
36,21.20,24.5
36,24.20,24.5
36,25.73,24.5
36,25.94,24.5
36,26.51,24.5
36,28.25,24.5
36,43.29,24.5
36,43.99,24.5
36,52.23,24.5
36,52.29,24.5
36,63.11,24.5
37,01.30,24.5
37,23.51,24.5
37,23.64,24.5
37,23.91,24.5
37,24.20,24.5
37,25.50,24.5
37,28.41,24.5
37,28.93,24.5
37,41.10,24.5
37,43.99,24.5
37,46.33,24.5
37,46.48,24.5
37,47.43,24.5
37,61.20,24.5
37,64.11,24.5
37,81.10,24.5
37,84.30,24.5
37,86.22,24.5
38,10.39,24.5
38,23.11,24.5
38,24.42,24.5
38,26.52,24.5
38,27.20,24.5
38,32.99,24.5
38,49.50,24.5
38,52.23,24.5
38,60.20,24.5
38,64.11,24.5
38,66.29,24.5
39,01.42,24.5
39,17.21,24.5
39,20.59,24.5
39,22.19,24.5
39,23.51,24.5
39,24.10,24.5
39,24.54,24.5
39,27.11,24.5
39,33.11,24.5
39,59.11,24.5
40,06.10,24.5
40,17.21,24.5
40,23.32,24.5
40,25.92,24.5
40,33.16,24.5
40,38.22,24.5
40,46.33,24.5
40,49.50,24.5
40,52.24,24.5
40,81.22,24.5
41,10.85,24.5
41,20.30,24.5
41,23.99,24.5
41,24.53,24.5
41,28.14,24.5
41,28.25,24.5
41,30.12,24.5
41,38.31,24.5
41,46.14,24.5
41,46.38,24.5
41,94.12,24.5
41,96.01,24.5
42,10.61,24.5
42,11.07,24.5
42,13.95,24.5
42,15.11,24.5
42,24.20,24.5
42,24.52,24.5
42,25.94,24.5
42,26.40,24.5
42,28.96,24.5
42,30.40,24.5
42,38.22,24.5
42,84.30,24.5
42,95.21,24.5
43,01.62,24.5
43,10.51,24.5
43,10.51,24.5
43,10.61,24.5
43,10.85,24.5
43,23.31,24.5
43,26.11,24.5
43,27.40,24.5
43,27.90,24.5
43,31.03,24.5
43,46.51,24.5
43,47.11,24.5
43,84.24,24.5
43,86.22,24.5
44,10.39,24.5
44,10.61,24.5
44,10.81,24.5
44,10.84,24.5
44,11.07,24.5
44,17.12,24.5
44,25.71,24.5
44,28.21,24.5
44,46.12,24.5
44,47.43,24.5
44,49.50,24.5
44,50.40,24.5
44,66.11,24.5
44,85.60,24.5
44,95.12,24.5
45,01.70,24.5
45,10.83,24.5
45,10.84,24.5
45,12.00,24.5
45,17.12,24.5
45,17.21,24.5
45,20.59,24.5
45,22.29,24.5
45,24.43,24.5
45,28.99,24.5
45,33.17,24.5
45,35.23,24.5
45,42.12,24.5
45,47.19,24.5
45,47.25,24.5
45,53.20,24.5
45,62.03,24.5
45,66.12,24.5
45,85.60,24.5
45,95.21,24.5
45,96.01,24.5
46,11.02,24.5
46,20.30,24.5
46,21.20,24.5
46,24.34,24.5
46,24.53,24.5
46,25.29,24.5
46,28.29,24.5
46,46.39,24.5
46,47.11,24.5
46,58.29,24.5
46,68.20,24.5
46,84.30,24.5
47,10.20,24.5
47,10.82,24.5
47,23.41,24.5
47,56.29,24.5
47,96.04,24.5
48,20.53,24.5
48,32.12,24.5
48,61.10,24.5
48,70.10,24.5
48,80.10,24.5
48,84.24,24.5
49,01.25,24.5
49,10.41,24.5
49,10.92,24.5
49,13.99,24.5
49,17.23,24.5
49,20.15,24.5
49,24.20,24.5
49,24.45,24.5
49,25.92,24.5
49,28.14,24.5
49,28.29,24.5
49,32.12,24.5
49,32.13,24.5
49,42.91,24.5
49,46.18,24.5
49,47.19,24.5
49,52.24,24.5
49,58.29,24.5
49,64.91,24.5
50,01.41,24.5
50,10.51,24.5
50,10.51,24.5
50,15.11,24.5
50,17.22,24.5
50,20.13,24.5
50,21.20,24.5
50,25.99,24.5
50,26.51,24.5
50,27.90,24.5
50,28.91,24.5
50,29.32,24.5
50,31.09,24.5
50,47.91,24.5
50,64.30,24.5
50,68.20,24.5
50,82.92,24.5
51,06.10,24.5
51,10.31,24.5
51,17.21,24.5
51,17.22,24.5
51,20.41,24.5
51,20.42,24.5
51,23.31,24.5
51,23.99,24.5
51,25.29,24.5
51,25.72,24.5
51,32.50,24.5
51,32.99,24.5
51,33.20,24.5
51,35.22,24.5
51,46.38,24.5
51,46.39,24.5
51,47.11,24.5
51,47.19,24.5
51,52.10,24.5
51,58.13,24.5
51,60.20,24.5
51,84.30,24.5
51,86.90,24.5
51,87.30,24.5
52,13.92,24.5
52,17.21,24.5
52,23.63,24.5
52,24.32,24.5
52,24.34,24.5
52,25.29,24.5
52,28.11,24.5
52,28.12,24.5
52,29.31,24.5
52,70.22,24.5
52,85.42,24.5
52,96.04,24.5
53,10.32,24.5
53,10.51,24.5
53,14.39,24.5
53,22.22,24.5
53,25.99,24.5
53,28.93,24.5
53,33.20,24.5
53,42.12,24.5
53,46.76,24.5
53,66.19,24.5
53,87.30,24.5
54,08.93,24.5
54,11.05,24.5
54,23.51,24.5
54,24.42,24.5
54,25.73,24.5
54,26.12,24.5
54,27.33,24.5
54,46.19,24.5
54,46.44,24.5
54,46.45,24.5
54,46.76,24.5
54,64.11,24.5
54,66.29,24.5
54,79.12,24.5
55,10.39,24.5
55,14.14,24.5
55,24.31,24.5
55,24.34,24.5
55,26.12,24.5
55,29.32,24.5
55,30.30,24.5
55,45.31,24.5
55,84.30,24.5
56,14.14,24.5
56,16.21,24.5
56,29.32,24.5
56,31.03,24.5
56,42.12,24.5
56,46.51,24.5
56,58.29,24.5
56,90.04,24.5
56,96.04,24.5
57,10.51,24.5
57,10.71,24.5
57,10.84,24.5
57,10.86,24.5
57,21.20,24.5
57,23.31,24.5
57,25.62,24.5
57,25.99,24.5
57,27.20,24.5
57,27.33,24.5
57,32.50,24.5
57,49.39,24.5
57,52.23,24.5
57,86.90,24.5
57,91.02,24.5
58,14.13,24.5
58,16.22,24.5
58,20.13,24.5
58,20.42,24.5
58,21.10,24.5
58,21.20,24.5
58,22.29,24.5
58,23.19,24.5
58,27.11,24.5
58,28.15,24.5
58,31.09,24.5
58,33.20,24.5
58,35.30,24.5
58,37.00,24.5
58,49.31,24.5
58,49.39,24.5
58,58.13,24.5
58,61.10,24.5
58,72.19,24.5
58,82.92,24.5
59,13.94,24.5
59,20.60,24.5
59,21.10,24.5
59,23.64,24.5
59,24.45,24.5
59,27.51,24.5
59,30.12,24.5
59,42.91,24.5
59,47.11,24.5
59,50.10,24.5
59,80.30,24.5
60,10.32,24.5
60,10.82,24.5
60,10.85,24.5
60,14.14,24.5
60,16.29,24.5
60,24.45,24.5
60,25.71,24.5
60,25.91,24.5
60,26.40,24.5
60,28.12,24.5
60,30.30,24.5
60,31.03,24.5
60,32.13,24.5
60,35.30,24.5
60,46.14,24.5
60,59.11,24.5
60,64.91,24.5
60,72.20,24.5
60,78.10,24.5
60,87.30,24.5
60,95.29,24.5
61,10.72,24.5
61,11.03,24.5
61,14.13,24.5
61,17.21,24.5
61,20.14,24.5
61,20.30,24.5
61,20.41,24.5
61,23.12,24.5
61,23.13,24.5
61,25.94,24.5
61,26.11,24.5
61,28.30,24.5
61,29.31,24.5
61,33.20,24.5
61,41.10,24.5
61,46.69,24.5
61,47.11,24.5
61,70.22,24.5
61,77.40,24.5
61,84.24,24.5
61,88.91,24.5
62,08.99,24.5
62,11.01,24.5
62,13.91,24.5
62,13.96,24.5
62,16.21,24.5
62,17.21,24.5
62,19.20,24.5
62,20.15,24.5
62,23.52,24.5
62,27.40,24.5
62,30.20,24.5
62,47.11,24.5
62,66.29,24.5
62,95.21,24.5
63,01.49,24.5
63,27.32,24.5
63,28.12,24.5
63,28.99,24.5
