"annee","departement","naf","taille","nombre",
2018,"03","46.23Z","11",2,"46"
2018,"03","46.31Z","11",3,"46"
2018,"03","46.32A","11",1,"46"
2018,"03","46.33Z","11",1,"46"
2018,"03","46.34Z","11",2,"46"
2018,"03","46.38A","11",1,"46"
2018,"03","46.39B","11",2,"46"
2018,"03","46.41Z","11",1,"46"
2018,"03","46.43Z","11",1,"46"
2018,"03","46.44Z","11",1,"46"
2018,"03","46.46Z","11",2,"46"
2018,"03","46.61Z","11",10,"46"
2018,"03","46.63Z","11",1,"46"
2018,"03","46.66Z","11",1,"46"
2018,"03","46.69A","11",1,"46"
2018,"03","46.69B","11",1,"46"
2018,"03","46.71Z","11",1,"46"
2018,"03","46.72Z","11",1,"46"
2018,"03","46.73A","11",9,"46"
2018,"03","46.73B","11",3,"46"
2018,"03","46.74B","11",2,"46"
2018,"03","46.75Z","11",1,"46"
2018,"03","46.77Z","11",2,"46"
2018,"03","47.11C","11",2,"47"
2018,"03","47.11D","11",22,"47"
2018,"03","47.19B","11",1,"47"
2018,"03","47.22Z","11",3,"47"
2018,"03","47.24Z","11",3,"47"
2018,"03","47.29Z","11",1,"47"
2018,"03","47.30Z","11",2,"47"
2018,"03","47.42Z","11",5,"47"
2018,"03","47.52A","11",1,"47"
2018,"03","47.52B","11",5,"47"
2018,"03","47.53Z","11",1,"47"
2018,"03","47.54Z","11",3,"47"
2018,"03","47.59A","11",3,"47"
2018,"03","47.59B","11",2,"47"
2018,"03","47.62Z","11",1,"47"
2018,"03","47.64Z","11",7,"47"
2018,"03","47.71Z","11",11,"47"
2018,"03","47.72A","11",1,"47"
2018,"03","47.73Z","11",10,"47"
2018,"03","47.74Z","11",3,"47"
2018,"03","47.75Z","11",4,"47"
2018,"03","47.78A","11",1,"47"
2018,"03","47.78C","11",2,"47"
2018,"03","47.79Z","11",1,"47"
2018,"03","47.91A","11",1,"47"
2018,"03","49.31Z","11",1,"49"
2018,"03","49.32Z","11",1,"49"
2018,"03","49.39B","11",1,"49"
2018,"03","49.41A","11",7,"49"
2018,"03","49.41B","11",12,"49"
2018,"03","49.50Z","11",1,"49"
2018,"03","52.10A","11",1,"52"
2018,"03","52.10B","11",1,"52"
2018,"03","52.21Z","11",3,"52"
2018,"03","53.10Z","11",16,"53"
2018,"03","55.10Z","11",17,"55"
2018,"03","55.90Z","11",4,"55"
2018,"03","56.10A","11",28,"56"
2018,"03","56.10B","11",1,"56"
2018,"03","56.10C","11",9,"56"
2018,"03","56.21Z","11",1,"56"
2018,"03","56.29A","11",1,"56"
2018,"03","56.29B","11",3,"56"
2018,"03","56.30Z","11",2,"56"
2018,"03","58.13Z","11",2,"58"
2018,"03","61.10Z","11",1,"61"
2018,"03","61.90Z","11",1,"61"
2018,"03","62.01Z","11",2,"62"
2018,"03","64.19Z","11",11,"64"
2018,"03","64.20Z","11",8,"64"
2018,"03","65.12Z","11",4,"65"
2018,"03","66.19B","11",1,"66"
2018,"03","66.21Z","11",1,"66"
2018,"03","68.20A","11",3,"68"
2018,"03","68.31Z","11",4,"68"
2018,"03","68.32A","11",2,"68"
2018,"03","69.10Z","11",11,"69"
2018,"03","69.20Z","11",16,"69"
2018,"03","70.10Z","11",3,"70"
2018,"03","70.22Z","11",1,"70"
2018,"03","71.11Z","11",1,"71"
2018,"03","71.12A","11",1,"71"
2018,"03","71.12B","11",1,"71"
2018,"03","73.11Z","11",1,"73"
2018,"03","73.12Z","11",1,"73"
2018,"03","74.30Z","11",1,"74"
2018,"03","75.00Z","11",2,"75"
2018,"03","77.29Z","11",2,"77"
2018,"03","78.10Z","11",1,"78"
2018,"03","78.20Z","11",1,"78"
2018,"03","78.30Z","11",2,"78"
2018,"03","79.11Z","11",1,"79"
2018,"03","79.90Z","11",1,"79"
2018,"03","81.21Z","11",6,"81"
2018,"03","81.30Z","11",1,"81"
2018,"03","82.19Z","11",1,"82"
2018,"03","82.92Z","11",1,"82"
2018,"03","82.99Z","11",2,"82"
2018,"03","84.11Z","11",76,"84"
2018,"03","84.12Z","11",7,"84"
2018,"03","84.13Z","11",5,"84"
2018,"03","84.23Z","11",3,"84"
2018,"03","84.30C","11",2,"84"
2018,"03","85.10Z","11",12,"85"
2018,"03","85.20Z","11",46,"85"
2018,"03","85.31Z","11",6,"85"
2018,"03","85.32Z","11",4,"85"
2018,"03","85.42Z","11",2,"85"
2018,"03","85.51Z","11",2,"85"
2018,"03","85.53Z","11",2,"85"
2018,"03","85.59A","11",4,"85"
2018,"03","85.59B","11",2,"85"
2018,"03","85.60Z","11",1,"85"
2018,"03","86.10Z","11",1,"86"
2018,"03","86.23Z","11",2,"86"
2018,"03","86.90A","11",6,"86"
2018,"03","86.90B","11",9,"86"
2018,"03","86.90D","11",2,"86"
2018,"03","87.10A","11",1,"87"
2018,"03","87.10B","11",1,"87"
2018,"03","87.30A","11",2,"87"
2018,"03","87.90A","11",4,"87"
2018,"03","87.90B","11",3,"87"
2018,"03","88.10A","11",7,"88"
2018,"03","88.10C","11",1,"88"
2018,"03","88.91A","11",4,"88"
2018,"03","88.99B","11",15,"88"
2018,"03","90.04Z","11",4,"90"
2018,"03","91.01Z","11",1,"91"
2018,"03","91.03Z","11",1,"91"
2018,"03","91.04Z","11",1,"91"
2018,"03","93.11Z","11",2,"93"
2018,"03","93.12Z","11",4,"93"
2018,"03","94.11Z","11",2,"94"
2018,"03","94.99Z","11",4,"94"
2018,"03","96.02A","11",4,"96"
2018,"03","96.03Z","11",5,"96"
2018,"03","96.04Z","11",1,"96"
2018,"03","96.09Z","11",1,"96"
2018,"04","01.21Z","11",2,"01"
2018,"04","01.24Z","11",4,"01"
2018,"04","02.20Z","11",2,"02"
2018,"04","10.11Z","11",4,"10"
2018,"04","10.13A","11",1,"10"
2018,"04","10.41A","11",1,"10"
2018,"04","10.71C","11",8,"10"
2018,"04","10.72Z","11",1,"10"
2018,"04","10.82Z","11",1,"10"
2018,"04","11.07A","11",1,"11"
2018,"04","16.10A","11",1,"16"
2018,"04","16.23Z","11",1,"16"
2018,"04","20.42Z","11",1,"20"
2018,"04","25.11Z","11",2,"25"
2018,"04","25.12Z","11",1,"25"
2018,"04","28.99B","11",1,"28"
2018,"04","29.10Z","11",1,"29"
2018,"04","33.11Z","11",1,"33"
2018,"04","33.12Z","11",1,"33"
2018,"04","33.20B","11",1,"33"
2018,"04","35.11Z","11",1,"35"
2018,"04","35.12Z","11",1,"35"
2018,"04","35.13Z","11",3,"35"
2018,"04","36.00Z","11",2,"36"
2018,"04","37.00Z","11",1,"37"
2018,"04","38.11Z","11",2,"38"
2018,"04","38.21Z","11",1,"38"
2018,"04","38.22Z","11",1,"38"
2018,"04","41.20B","11",1,"41"
2018,"04","42.11Z","11",1,"42"
2018,"04","42.21Z","11",1,"42"
2018,"04","42.22Z","11",2,"42"
2018,"04","43.12A","11",3,"43"
2018,"04","43.21A","11",6,"43"
2018,"04","43.22A","11",4,"43"
2018,"04","43.22B","11",3,"43"
2018,"04","43.29A","11",1,"43"
2018,"04","43.32A","11",2,"43"
2018,"04","43.32B","11",4,"43"
2018,"04","43.33Z","11",2,"43"
2018,"04","43.34Z","11",2,"43"
2018,"04","43.91A","11",1,"43"
2018,"04","43.99A","11",1,"43"
2018,"04","43.99C","11",11,"43"
2018,"04","43.99D","11",1,"43"
2018,"04","45.11Z","11",7,"45"
2018,"04","45.19Z","11",3,"45"
2018,"04","45.20A","11",3,"45"
2018,"04","45.31Z","11",3,"45"
2018,"04","45.40Z","11",1,"45"
2018,"04","46.13Z","11",1,"46"
2018,"04","46.18Z","11",1,"46"
2018,"04","46.21Z","11",1,"46"
2018,"04","46.23Z","11",1,"46"
2018,"04","46.24Z","11",1,"46"
2018,"04","46.31Z","11",2,"46"
2018,"04","46.32A","11",2,"46"
2018,"04","46.38B","11",1,"46"
2018,"04","46.39B","11",1,"46"
2018,"04","46.45Z","11",1,"46"
2018,"04","46.52Z","11",1,"46"
2018,"04","46.61Z","11",5,"46"
2018,"04","46.63Z","11",1,"46"
2018,"04","46.69B","11",2,"46"
2018,"04","46.71Z","11",1,"46"
2018,"04","46.73A","11",5,"46"
2018,"04","46.75Z","11",1,"46"
2018,"04","47.11C","11",1,"47"
2018,"04","47.11D","11",10,"47"
2018,"04","47.22Z","11",4,"47"
2018,"04","47.24Z","11",2,"47"
2018,"04","47.29Z","11",4,"47"
2018,"04","47.42Z","11",3,"47"
2018,"04","47.52B","11",1,"47"
2018,"04","47.54Z","11",1,"47"
2018,"04","47.59B","11",1,"47"
2018,"04","47.64Z","11",1,"47"
2018,"04","47.72A","11",1,"47"
2018,"04","47.73Z","11",6,"47"
2018,"04","47.74Z","11",1,"47"
2018,"04","47.75Z","11",3,"47"
2018,"04","47.76Z","11",3,"47"
2018,"04","47.78B","11",2,"47"
2018,"04","47.78C","11",3,"47"
2018,"04","47.81Z","11",1,"47"
2018,"04","47.99B","11",1,"47"
2018,"04","49.31Z","11",1,"49"
2018,"04","49.32Z","11",1,"49"
2018,"04","49.39A","11",3,"49"
2018,"04","49.39B","11",1,"49"
2018,"04","49.39C","11",2,"49"
2018,"04","49.41A","11",1,"49"
2018,"04","49.41B","11",4,"49"
2018,"04","49.42Z","11",1,"49"
2018,"04","52.21Z","11",2,"52"
2018,"04","52.29A","11",1,"52"
2018,"04","53.10Z","11",8,"53"
2018,"04","55.10Z","11",14,"55"
2018,"04","55.20Z","11",3,"55"
2018,"04","55.30Z","11",4,"55"
2018,"04","56.10A","11",10,"56"
2018,"04","56.10C","11",1,"56"
2018,"04","56.30Z","11",3,"56"
2018,"04","58.13Z","11",1,"58"
2018,"04","58.29C","11",1,"58"
2018,"04","61.90Z","11",1,"61"
2018,"04","62.01Z","11",1,"62"
2018,"04","64.11Z","11",1,"64"
2018,"04","64.19Z","11",5,"64"
2018,"04","65.12Z","11",4,"65"
2018,"04","66.21Z","11",1,"66"
2018,"04","68.32A","11",2,"68"
2018,"04","69.10Z","11",9,"69"
2018,"04","69.20Z","11",11,"69"
2018,"04","70.10Z","11",1,"70"
2018,"04","70.22Z","11",2,"70"
2018,"04","71.12B","11",4,"71"
2018,"04","71.20B","11",2,"71"
2018,"04","72.19Z","11",2,"72"
2018,"04","75.00Z","11",1,"75"
2018,"04","77.29Z","11",2,"77"
2018,"04","77.32Z","11",1,"77"
2018,"04","78.30Z","11",4,"78"
2018,"04","79.11Z","11",1,"79"
2018,"04","80.10Z","11",2,"80"
2018,"04","81.21Z","11",4,"81"
2018,"04","81.29B","11",1,"81"
2018,"04","81.30Z","11",4,"81"
2018,"04","82.11Z","11",2,"82"
2018,"04","82.19Z","11",1,"82"
2018,"04","82.20Z","11",1,"82"
2018,"04","82.99Z","11",2,"82"
2018,"04","84.11Z","11",48,"84"
2018,"04","84.12Z","11",1,"84"
2018,"04","84.13Z","11",2,"84"
2018,"04","84.23Z","11",2,"84"
2018,"04","85.10Z","11",11,"85"
2018,"04","85.20Z","11",26,"85"
2018,"04","85.31Z","11",2,"85"
2018,"04","85.32Z","11",1,"85"
2018,"04","85.53Z","11",1,"85"
2018,"04","85.59A","11",1,"85"
2018,"04","85.59B","11",1,"85"
2018,"04","86.10Z","11",1,"86"
2018,"04","86.21Z","11",1,"86"
2018,"04","86.23Z","11",1,"86"
2018,"04","86.90A","11",5,"86"
2018,"04","86.90B","11",4,"86"
2018,"04","86.90D","11",1,"86"
2018,"04","87.10A","11",1,"87"
2018,"04","87.20A","11",2,"87"
2018,"04","87.30A","11",2,"87"
2018,"04","87.90A","11",1,"87"
2018,"04","87.90B","11",2,"87"
2018,"04","88.10A","11",9,"88"
2018,"04","88.10B","11",1,"88"
2018,"04","88.10C","11",1,"88"
2018,"04","88.91A","11",13,"88"
2018,"04","88.99A","11",1,"88"
2018,"04","88.99B","11",6,"88"
2018,"04","90.01Z","11",1,"90"
2018,"04","90.02Z","11",1,"90"
2018,"04","93.11Z","11",1,"93"
2018,"04","93.12Z","11",1,"93"
2018,"04","93.29Z","11",1,"93"
2018,"04","94.11Z","11",2,"94"
2018,"04","94.12Z","11",2,"94"
2018,"04","94.20Z","11",1,"94"
2018,"04","94.99Z","11",8,"94"
2018,"05","01.24Z","11",3,"01"
2018,"05","01.61Z","11",1,"01"
2018,"05","02.20Z","11",1,"02"
2018,"05","08.12Z","11",3,"08"
2018,"05","10.11Z","11",1,"10"
2018,"05","10.13B","11",1,"10"
2018,"05","10.39B","11",1,"10"
2018,"05","10.51A","11",1,"10"
2018,"05","10.51C","11",2,"10"
2018,"05","10.52Z","11",1,"10"
2018,"05","10.71B","11",1,"10"
2018,"05","10.71C","11",8,"10"
2018,"05","16.10A","11",1,"16"
2018,"05","20.53Z","11",1,"20"
2018,"05","25.93Z","11",1,"25"
2018,"05","26.30Z","11",1,"26"
2018,"05","26.51B","11",1,"26"
2018,"05","28.13Z","11",1,"28"
2018,"05","28.25Z","11",1,"28"
2018,"05","28.92Z","11",1,"28"
2018,"05","30.30Z","11",1,"30"
2018,"05","32.50A","11",1,"32"
2018,"05","35.11Z","11",1,"35"
2018,"05","35.13Z","11",3,"35"
2018,"05","36.00Z","11",1,"36"
2018,"05","38.11Z","11",1,"38"
2018,"05","41.20A","11",1,"41"
2018,"05","41.20B","11",1,"41"
2018,"05","42.22Z","11",2,"42"
2018,"05","42.99Z","11",1,"42"
2018,"05","43.12A","11",6,"43"
2018,"05","43.21A","11",2,"43"
2018,"05","43.22A","11",2,"43"
2018,"05","43.22B","11",1,"43"
2018,"05","43.29A","11",1,"43"
2018,"05","43.31Z","11",1,"43"
2018,"05","43.32A","11",3,"43"
2018,"05","43.32B","11",3,"43"
2018,"05","43.33Z","11",3,"43"
2018,"05","43.34Z","11",6,"43"
2018,"05","43.91A","11",4,"43"
2018,"05","43.91B","11",3,"43"
2018,"05","43.99C","11",9,"43"
2018,"05","43.99D","11",2,"43"
2018,"05","45.11Z","11",5,"45"
2018,"05","45.19Z","11",2,"45"
2018,"05","45.20A","11",4,"45"
2018,"05","45.20B","11",1,"45"
2018,"05","45.31Z","11",2,"45"
2018,"05","45.32Z","11",2,"45"
2018,"05","46.11Z","11",1,"46"
2018,"05","46.31Z","11",1,"46"
2018,"05","46.32A","11",1,"46"
2018,"05","46.33Z","11",2,"46"
2018,"05","46.34Z","11",1,"46"
2018,"05","46.38B","11",2,"46"
2018,"05","46.39B","11",1,"46"
2018,"05","46.44Z","11",1,"46"
2018,"05","46.49Z","11",1,"46"
2018,"05","46.61Z","11",2,"46"
2018,"05","46.63Z","11",1,"46"
2018,"05","46.66Z","11",1,"46"
2018,"05","46.73A","11",7,"46"
2018,"05","46.75Z","11",1,"46"
2018,"05","47.11C","11",1,"47"
2018,"05","47.11D","11",7,"47"
2018,"05","47.19B","11",1,"47"
2018,"05","47.21Z","11",2,"47"
2018,"05","47.22Z","11",4,"47"
2018,"05","47.24Z","11",2,"47"
2018,"05","47.29Z","11",4,"47"
2018,"05","47.42Z","11",3,"47"
2018,"05","47.52A","11",2,"47"
2018,"05","47.52B","11",2,"47"
2018,"05","47.54Z","11",1,"47"
2018,"05","47.59A","11",1,"47"
2018,"05","47.62Z","11",1,"47"
2018,"05","47.64Z","11",6,"47"
2018,"05","47.71Z","11",3,"47"
2018,"05","47.73Z","11",6,"47"
2018,"05","47.75Z","11",2,"47"
2018,"05","47.76Z","11",1,"47"
2018,"05","47.99B","11",1,"47"
2018,"05","49.10Z","11",2,"49"
2018,"05","49.31Z","11",1,"49"
2018,"05","49.39A","11",3,"49"
2018,"05","49.39B","11",5,"49"
2018,"05","49.39C","11",2,"49"
2018,"05","49.41A","11",3,"49"
2018,"05","49.41B","11",7,"49"
2018,"05","49.41C","11",1,"49"
2018,"05","49.42Z","11",2,"49"
2018,"05","52.10A","11",1,"52"
2018,"05","52.10B","11",1,"52"
2018,"05","52.21Z","11",1,"52"
2018,"05","53.10Z","11",4,"53"
2018,"05","55.10Z","11",27,"55"
2018,"05","55.20Z","11",7,"55"
2018,"05","55.90Z","11",1,"55"
2018,"05","56.10A","11",16,"56"
2018,"05","56.10B","11",1,"56"
2018,"05","56.29B","11",2,"56"
2018,"05","56.30Z","11",5,"56"
2018,"05","62.01Z","11",1,"62"
2018,"05","62.02A","11",1,"62"
2018,"05","63.11Z","11",1,"63"
2018,"05","64.19Z","11",6,"64"
2018,"05","64.20Z","11",5,"64"
2018,"05","65.12Z","11",2,"65"
2018,"05","66.22Z","11",3,"66"
2018,"05","68.20A","11",1,"68"
2018,"05","68.31Z","11",3,"68"
2018,"05","68.32A","11",2,"68"
2018,"05","69.10Z","11",9,"69"
2018,"05","69.20Z","11",8,"69"
2018,"05","70.10Z","11",2,"70"
2018,"05","71.12B","11",2,"71"
2018,"05","72.19Z","11",1,"72"
2018,"05","73.11Z","11",1,"73"
2018,"05","74.90B","11",1,"74"
2018,"05","75.00Z","11",1,"75"
2018,"05","77.29Z","11",1,"77"
2018,"05","78.30Z","11",1,"78"
2018,"05","79.12Z","11",1,"79"
2018,"05","79.90Z","11",5,"79"
2018,"05","80.10Z","11",1,"80"
2018,"05","81.21Z","11",2,"81"
2018,"05","81.22Z","11",1,"81"
2018,"05","84.11Z","11",34,"84"
2018,"05","84.12Z","11",2,"84"
2018,"05","84.13Z","11",6,"84"
2018,"05","84.23Z","11",1,"84"
2018,"05","85.10Z","11",10,"85"
2018,"05","85.20Z","11",13,"85"
2018,"05","85.52Z","11",1,"85"
2018,"05","85.53Z","11",1,"85"
2018,"05","85.59A","11",3,"85"
2018,"05","86.10Z","11",1,"86"
2018,"05","86.21Z","11",4,"86"
2018,"05","86.90A","11",7,"86"
2018,"05","86.90B","11",2,"86"
2018,"05","86.90C","11",1,"86"
2018,"05","86.90D","11",4,"86"
2018,"05","87.10A","11",1,"87"
2018,"05","87.20A","11",2,"87"
2018,"05","87.90A","11",1,"87"
2018,"05","88.10A","11",10,"88"
2018,"05","88.10B","11",1,"88"
2018,"05","88.10C","11",1,"88"
2018,"05","88.91A","11",11,"88"
2018,"05","88.99B","11",9,"88"
2018,"05","93.11Z","11",1,"93"
2018,"05","93.12Z","11",1,"93"
2018,"05","94.11Z","11",1,"94"
2018,"05","94.91Z","11",1,"94"
2018,"05","94.99Z","11",7,"94"
2018,"05","96.01B","11",1,"96"
2018,"05","96.02A","11",1,"96"
2018,"05","96.09Z","11",1,"96"
2018,"06","01.13Z","11",2,"01"
2018,"06","01.30Z","11",2,"01"
2018,"06","01.42Z","11",1,"01"
2018,"06","01.49Z","11",1,"01"
2018,"06","02.40Z","11",1,"02"
2018,"06","03.21Z","11",1,"03"
2018,"06","08.11Z","11",3,"08"
2018,"06","08.12Z","11",3,"08"
2018,"06","10.11Z","11",2,"10"
2018,"06","10.13B","11",1,"10"
2018,"06","10.39B","11",1,"10"
2018,"06","10.41A","11",1,"10"
2018,"06","10.52Z","11",2,"10"
2018,"06","10.71B","11",5,"10"
2018,"06","10.71C","11",66,"10"
2018,"06","10.71D","11",9,"10"
2018,"06","10.73Z","11",1,"10"
2018,"06","10.82Z","11",2,"10"
2018,"06","10.83Z","11",1,"10"
2018,"06","10.89Z","11",1,"10"
2018,"06","11.01Z","11",1,"11"
2018,"06","13.92Z","11",2,"13"
2018,"06","16.10B","11",1,"16"
2018,"06","16.23Z","11",1,"16"
2018,"06","17.21B","11",1,"17"
2018,"06","17.29Z","11",2,"17"
2018,"06","18.11Z","11",1,"18"
2018,"06","18.12Z","11",5,"18"
2018,"06","18.13Z","11",2,"18"
2018,"06","20.42Z","11",4,"20"
2018,"06","20.53Z","11",7,"20"
2018,"06","21.20Z","11",1,"21"
2018,"06","22.19Z","11",1,"22"
2018,"06","22.23Z","11",1,"22"
2018,"06","23.61Z","11",2,"23"
2018,"06","23.63Z","11",3,"23"
2018,"06","23.70Z","11",3,"23"
2018,"06","25.12Z","11",8,"25"
2018,"06","25.50B","11",2,"25"
2018,"06","25.61Z","11",2,"25"
2018,"06","25.62A","11",1,"25"
2018,"06","25.62B","11",3,"25"
2018,"06","25.93Z","11",1,"25"
2018,"06","26.11Z","11",1,"26"
2018,"06","26.12Z","11",1,"26"
2018,"06","26.30Z","11",1,"26"
2018,"06","26.51A","11",1,"26"
2018,"06","26.51B","11",2,"26"
2018,"06","27.40Z","11",2,"27"
2018,"06","28.22Z","11",1,"28"
2018,"06","28.29B","11",1,"28"
2018,"06","28.93Z","11",1,"28"
2018,"06","29.10Z","11",1,"29"
2018,"06","29.20Z","11",2,"29"
2018,"06","29.31Z","11",1,"29"
2018,"06","30.11Z","11",2,"30"
2018,"06","30.12Z","11",1,"30"
2018,"06","31.02Z","11",1,"31"
2018,"06","31.09B","11",2,"31"
2018,"06","32.50A","11",6,"32"
2018,"06","32.99Z","11",1,"32"
2018,"06","33.11Z","11",1,"33"
2018,"06","33.12Z","11",3,"33"
2018,"06","33.13Z","11",1,"33"
2018,"06","33.14Z","11",1,"33"
2018,"06","33.15Z","11",6,"33"
2018,"06","33.20A","11",2,"33"
2018,"06","33.20B","11",1,"33"
2018,"06","33.20D","11",4,"33"
2018,"06","35.13Z","11",4,"35"
2018,"06","35.30Z","11",1,"35"
2018,"06","36.00Z","11",4,"36"
2018,"06","37.00Z","11",1,"37"
2018,"06","38.11Z","11",4,"38"
2018,"06","38.12Z","11",1,"38"
2018,"06","38.32Z","11",4,"38"
2018,"06","39.00Z","11",1,"39"
2018,"06","41.10A","11",7,"41"
2018,"06","41.10C","11",2,"41"
2018,"06","41.10D","11",1,"41"
2018,"06","41.20A","11",9,"41"
2018,"06","41.20B","11",7,"41"
2018,"06","42.11Z","11",3,"42"
2018,"06","42.21Z","11",2,"42"
2018,"06","42.22Z","11",4,"42"
2018,"06","42.91Z","11",1,"42"
2018,"06","42.99Z","11",1,"42"
2018,"06","43.12A","11",18,"43"
2018,"06","43.12B","11",2,"43"
2018,"06","43.13Z","11",1,"43"
2018,"06","43.21A","11",36,"43"
2018,"06","43.22A","11",28,"43"
2018,"06","43.22B","11",20,"43"
2018,"06","43.29A","11",2,"43"
2018,"06","43.29B","11",4,"43"
2018,"06","43.31Z","11",8,"43"
2018,"06","43.32A","11",15,"43"
2018,"06","43.32B","11",19,"43"
2018,"06","43.33Z","11",7,"43"
2018,"06","43.34Z","11",26,"43"
2018,"06","43.39Z","11",3,"43"
2018,"06","43.91A","11",8,"43"
2018,"06","43.91B","11",1,"43"
2018,"06","43.99A","11",8,"43"
2018,"06","43.99B","11",1,"43"
2018,"06","43.99C","11",76,"43"
2018,"06","43.99D","11",8,"43"
2018,"06","43.99E","11",2,"43"
2018,"06","45.11Z","11",25,"45"
2018,"06","45.19Z","11",1,"45"
2018,"06","45.20A","11",28,"45"
2018,"06","45.20B","11",6,"45"
2018,"06","45.31Z","11",9,"45"
2018,"06","45.32Z","11",9,"45"
2018,"06","45.40Z","11",5,"45"
2018,"06","46.11Z","11",1,"46"
2018,"06","46.12B","11",1,"46"
2018,"06","46.14Z","11",2,"46"
2018,"06","46.17B","11",3,"46"
2018,"06","46.18Z","11",11,"46"
2018,"06","46.19A","11",1,"46"
2018,"06","46.19B","11",7,"46"
2018,"06","46.21Z","11",1,"46"
2018,"06","46.22Z","11",2,"46"
2018,"06","46.31Z","11",8,"46"
2018,"06","46.32A","11",1,"46"
2018,"06","46.32B","11",2,"46"
2018,"06","46.33Z","11",1,"46"
2018,"06","46.34Z","11",2,"46"
2018,"06","46.37Z","11",3,"46"
2018,"06","46.38A","11",2,"46"
2018,"06","46.38B","11",4,"46"
2018,"06","46.39A","11",4,"46"
2018,"06","46.39B","11",8,"46"
2018,"06","46.41Z","11",1,"46"
2018,"06","46.42Z","11",2,"46"
2018,"06","46.43Z","11",1,"46"
2018,"06","46.44Z","11",3,"46"
2018,"06","46.45Z","11",7,"46"
2018,"06","46.46Z","11",2,"46"
2018,"06","46.47Z","11",2,"46"
2018,"06","46.48Z","11",1,"46"
2018,"06","46.49Z","11",11,"46"
2018,"06","46.51Z","11",8,"46"
2018,"06","46.52Z","11",1,"46"
2018,"06","46.61Z","11",1,"46"
2018,"06","46.63Z","11",3,"46"
2018,"06","46.65Z","11",2,"46"
2018,"06","46.66Z","11",2,"46"
2018,"06","46.69A","11",6,"46"
2018,"06","46.69B","11",9,"46"
2018,"06","46.69C","11",11,"46"
2018,"06","46.71Z","11",1,"46"
2018,"06","46.72Z","11",2,"46"
2018,"06","46.73A","11",28,"46"
2018,"06","46.73B","11",5,"46"
2018,"06","46.74A","11",2,"46"
2018,"06","46.74B","11",9,"46"
2018,"06","46.75Z","11",4,"46"
2018,"06","46.90Z","11",11,"46"
2018,"06","47.11B","11",11,"47"
2018,"06","47.11C","11",21,"47"
2018,"06","47.11D","11",37,"47"
2018,"06","47.11E","11",1,"47"
2018,"06","47.19B","11",4,"47"
2018,"06","47.21Z","11",7,"47"
2018,"06","47.22Z","11",6,"47"
2018,"06","47.24Z","11",2,"47"
2018,"06","47.29Z","11",11,"47"
2018,"06","47.30Z","11",4,"47"
2018,"06","47.41Z","11",3,"47"
2018,"06","47.42Z","11",14,"47"
2018,"06","47.43Z","11",1,"47"
2018,"06","47.51Z","11",3,"47"
2018,"06","47.52A","11",7,"47"
2018,"06","47.52B","11",7,"47"
2018,"06","47.53Z","11",3,"47"
2018,"06","47.54Z","11",6,"47"
2018,"06","47.59A","11",9,"47"
2018,"06","47.59B","11",11,"47"
2018,"06","47.61Z","11",2,"47"
2018,"06","47.62Z","11",3,"47"
2018,"06","47.64Z","11",12,"47"
2018,"06","47.65Z","11",3,"47"
2018,"06","47.71Z","11",53,"47"
2018,"06","47.72A","11",7,"47"
2018,"06","47.72B","11",2,"47"
2018,"06","47.73Z","11",42,"47"
2018,"06","47.74Z","11",6,"47"
2018,"06","47.75Z","11",18,"47"
2018,"06","47.76Z","11",4,"47"
2018,"06","47.77Z","11",8,"47"
2018,"06","47.78A","11",9,"47"
2018,"06","47.78B","11",1,"47"
2018,"06","47.78C","11",24,"47"
2018,"06","47.79Z","11",1,"47"
2018,"06","47.91A","11",3,"47"
2018,"06","47.91B","11",9,"47"
2018,"06","47.99A","11",4,"47"
2018,"06","47.99B","11",3,"47"
2018,"06","49.10Z","11",4,"49"
2018,"06","49.31Z","11",1,"49"
2018,"06","49.32Z","11",6,"49"
2018,"06","49.39A","11",8,"49"
2018,"06","49.39B","11",7,"49"
2018,"06","49.41A","11",21,"49"
2018,"06","49.41B","11",35,"49"
2018,"06","49.41C","11",3,"49"
2018,"06","49.42Z","11",6,"49"
2018,"06","51.10Z","11",3,"51"
2018,"06","52.10B","11",2,"52"
2018,"06","52.21Z","11",9,"52"
2018,"06","52.22Z","11",4,"52"
2018,"06","52.23Z","11",2,"52"
2018,"06","52.29A","11",9,"52"
2018,"06","52.29B","11",9,"52"
2018,"06","53.10Z","11",29,"53"
2018,"06","55.10Z","11",113,"55"
2018,"06","55.20Z","11",16,"55"
2018,"06","55.90Z","11",4,"55"
2018,"06","56.10A","11",243,"56"
2018,"06","56.10B","11",2,"56"
2018,"06","56.10C","11",80,"56"
2018,"06","56.21Z","11",6,"56"
2018,"06","56.29A","11",11,"56"
2018,"06","56.29B","11",16,"56"
2018,"06","56.30Z","11",30,"56"
2018,"06","58.13Z","11",1,"58"
2018,"06","58.14Z","11",1,"58"
2018,"06","58.19Z","11",1,"58"
2018,"06","58.21Z","11",1,"58"
2018,"06","58.29B","11",1,"58"
2018,"06","58.29C","11",10,"58"
2018,"06","59.14Z","11",4,"59"
2018,"06","59.20Z","11",1,"59"
2018,"06","60.10Z","11",2,"60"
2018,"06","60.20A","11",1,"60"
2018,"06","61.10Z","11",8,"61"
2018,"06","61.20Z","11",1,"61"
2018,"06","61.90Z","11",8,"61"
2018,"06","62.01Z","11",22,"62"
2018,"06","62.02A","11",27,"62"
